id,label,xref
DOID:1642,breast adenomyoepithelioma,UMLS_CUI:C1334564
DOID:1642,breast adenomyoepithelioma,UMLS_CUI:C1510795
DOID:1647,female breast upper-inner quadrant cancer,ICD9CM:174.2
DOID:1647,female breast upper-inner quadrant cancer,SNOMEDCT_US_2023_03_01:188152004
DOID:1647,female breast upper-inner quadrant cancer,UMLS_CUI:C0153550
DOID:1649,female breast lower-inner quadrant cancer,ICD10CM:C50.31
DOID:1649,female breast lower-inner quadrant cancer,ICD9CM:174.3
DOID:1649,female breast lower-inner quadrant cancer,SNOMEDCT_US_2023_03_01:188153009
DOID:1649,female breast lower-inner quadrant cancer,UMLS_CUI:C0153551
DOID:1650,female breast axillary tail cancer,ICD10CM:C50.61
DOID:1650,female breast axillary tail cancer,ICD9CM:174.6
DOID:1650,female breast axillary tail cancer,SNOMEDCT_US_2023_03_01:93685009
DOID:1650,female breast axillary tail cancer,UMLS_CUI:C0153554
DOID:1659,supratentorial cancer,ICD10CM:C71.0
DOID:1659,supratentorial cancer,MESH:D015173
DOID:1659,supratentorial cancer,NCI:C3397
DOID:1659,supratentorial cancer,NCI:C4964
DOID:1659,supratentorial cancer,UMLS_CUI:C0038874
DOID:1659,supratentorial cancer,UMLS_CUI:C0751589
DOID:166,melanotic neuroectodermal tumor,ICDO:9363/0
DOID:166,melanotic neuroectodermal tumor,MESH:D017600
DOID:166,melanotic neuroectodermal tumor,NCI:C3717
DOID:166,melanotic neuroectodermal tumor,SNOMEDCT_US_2023_03_01:1513001
DOID:166,melanotic neuroectodermal tumor,UMLS_CUI:C0206094
DOID:1660,malignant pineal area germ cell neoplasm,GARD:12017
DOID:1660,malignant pineal area germ cell neoplasm,NCI:C4659
DOID:1660,malignant pineal area germ cell neoplasm,NCI:C6767
DOID:1660,malignant pineal area germ cell neoplasm,SNOMEDCT_US_2023_03_01:277508009
DOID:1660,malignant pineal area germ cell neoplasm,UMLS_CUI:C0349621
DOID:1660,malignant pineal area germ cell neoplasm,UMLS_CUI:C1334612
DOID:1664,pineoblastoma,GARD:9369
DOID:1664,pineoblastoma,ICDO:9362/3
DOID:1664,pineoblastoma,MESH:D010871
DOID:1664,pineoblastoma,NCI:C9344
DOID:1664,pineoblastoma,SNOMEDCT_US_2023_03_01:31671006
DOID:1664,pineoblastoma,UMLS_CUI:C0205898
DOID:169,neuroendocrine tumor,ICD10CM:D3A.8
DOID:169,neuroendocrine tumor,ICD9CM:209-209.99
DOID:169,neuroendocrine tumor,ICDO:8240/3
DOID:169,neuroendocrine tumor,MESH:D018358
DOID:169,neuroendocrine tumor,NCI:C3809
DOID:169,neuroendocrine tumor,SNOMEDCT_US_2023_03_01:55937004
DOID:169,neuroendocrine tumor,UMLS_CUI:C0206754
DOID:170,endocrine gland cancer,ICD10CM:C75.9
DOID:170,endocrine gland cancer,ICD9CM:194.9
DOID:170,endocrine gland cancer,MESH:D004701
DOID:170,endocrine gland cancer,NCI:C3010
DOID:170,endocrine gland cancer,NCI:C3575
DOID:170,endocrine gland cancer,SNOMEDCT_US_2023_03_01:127015005
DOID:170,endocrine gland cancer,SNOMEDCT_US_2023_03_01:93780007
DOID:170,endocrine gland cancer,UMLS_CUI:C0014132
DOID:170,endocrine gland cancer,UMLS_CUI:C0153658
DOID:1703,Richter's syndrome,GARD:7578
DOID:1703,Richter's syndrome,ICD10CM:C91.1
DOID:1703,Richter's syndrome,NCI:C35424
DOID:1703,Richter's syndrome,SNOMEDCT_US_2023_03_01:277550009
DOID:1703,Richter's syndrome,UMLS_CUI:C0349631
DOID:171,neuroectodermal tumor,MESH:D017599
DOID:171,neuroectodermal tumor,SNOMEDCT_US_2023_03_01:73676002
DOID:171,neuroectodermal tumor,UMLS_CUI:C0206093
DOID:172,clear cell acanthoma,ICDO:8084/0
DOID:172,clear cell acanthoma,MESH:D049309
DOID:172,clear cell acanthoma,NCI:C97041
DOID:172,clear cell acanthoma,SNOMEDCT_US_2023_03_01:65540008
DOID:172,clear cell acanthoma,UMLS_CUI:C0333992
DOID:1725,peritoneum cancer,ICD10CM:C48.1
DOID:1725,peritoneum cancer,ICD9CM:158.8
DOID:1725,peritoneum cancer,SNOMEDCT_US_2023_03_01:187808008
DOID:1725,peritoneum cancer,UMLS_CUI:C0153466
DOID:173,eccrine sweat gland neoplasm,NCI:C6796
DOID:173,eccrine sweat gland neoplasm,UMLS_CUI:C1333371
DOID:1737,duodenal benign neoplasm,MESH:D004379
DOID:1737,duodenal benign neoplasm,NCI:C2995
DOID:1737,duodenal benign neoplasm,SNOMEDCT_US_2023_03_01:126833009
DOID:1737,duodenal benign neoplasm,UMLS_CUI:C0013291
DOID:1738,small intestine leiomyoma,NCI:C7725
DOID:1738,small intestine leiomyoma,SNOMEDCT_US_2023_03_01:424279009
DOID:1738,small intestine leiomyoma,UMLS_CUI:C0238197
DOID:174,acanthoma,MESH:D049309
DOID:174,acanthoma,GARD:8604
DOID:174,acanthoma,NCI:C7419
DOID:174,acanthoma,UMLS_CUI:C0846967
DOID:1748,conjunctival squamous cell carcinoma,NCI:C4549
DOID:1748,conjunctival squamous cell carcinoma,SNOMEDCT_US_2023_03_01:255003007
DOID:1748,conjunctival squamous cell carcinoma,UMLS_CUI:C0346359
DOID:1749,squamous cell carcinoma,EFO:0000707
DOID:1749,squamous cell carcinoma,GARD:1091
DOID:1749,squamous cell carcinoma,ICDO:8070/3
DOID:1749,squamous cell carcinoma,MESH:D002294
DOID:1749,squamous cell carcinoma,MESH:D018307
DOID:1749,squamous cell carcinoma,NCI:C2929
DOID:1749,squamous cell carcinoma,SNOMEDCT_US_2023_03_01:1255006006
DOID:1749,squamous cell carcinoma,SNOMEDCT_US_2023_03_01:154605007
DOID:1749,squamous cell carcinoma,UMLS_CUI:C0007137
DOID:1749,squamous cell carcinoma,UMLS_CUI:C0751688
DOID:175,vascular cancer,MESH:D019043
DOID:175,vascular cancer,NCI:C5348
DOID:175,vascular cancer,NCI:C5380
DOID:175,vascular cancer,NCI:C5383
DOID:175,vascular cancer,NCI:C5388
DOID:175,vascular cancer,NCI:C7390
DOID:175,vascular cancer,SNOMEDCT_US_2023_03_01:126737003
DOID:175,vascular cancer,SNOMEDCT_US_2023_03_01:93817006
DOID:175,vascular cancer,UMLS_CUI:C0282607
DOID:175,vascular cancer,UMLS_CUI:C0346845
DOID:175,vascular cancer,UMLS_CUI:C1290407
DOID:175,vascular cancer,UMLS_CUI:C1334616
DOID:175,vascular cancer,UMLS_CUI:C1334617
DOID:175,vascular cancer,UMLS_CUI:C1334630
DOID:175,vascular cancer,UMLS_CUI:C1335753
DOID:1751,malignant conjunctival melanoma,NCI:C4550
DOID:1751,malignant conjunctival melanoma,SNOMEDCT_US_2023_03_01:255004001
DOID:1751,malignant conjunctival melanoma,UMLS_CUI:C0346360
DOID:1752,ocular melanoma,GARD:7236
DOID:1752,ocular melanoma,GARD:8621
DOID:176,cardiovascular cancer,NCI:C4784
DOID:176,cardiovascular cancer,SNOMEDCT_US_2023_03_01:721573003
DOID:176,cardiovascular cancer,UMLS_CUI:C0497243
DOID:1760,facial nerve neoplasm,NCI:C5827
DOID:1760,facial nerve neoplasm,SNOMEDCT_US_2023_03_01:126973004
DOID:1760,facial nerve neoplasm,UMLS_CUI:C1263899
DOID:1781,thyroid cancer,ICD10CM:C73
DOID:1781,thyroid cancer,ICD9CM:193
DOID:1781,thyroid cancer,KEGG:05216
DOID:1781,thyroid cancer,MESH:D013964
DOID:1781,thyroid cancer,NCI:C3414
DOID:1781,thyroid cancer,NCI:C7510
DOID:1781,thyroid cancer,SNOMEDCT_US_2023_03_01:127018007
DOID:1781,thyroid cancer,SNOMEDCT_US_2023_03_01:94098005
DOID:1781,thyroid cancer,UMLS_CUI:C0007115
DOID:1781,thyroid cancer,UMLS_CUI:C0040136
DOID:1785,pituitary cancer,GARD:9371
DOID:1785,pituitary cancer,ICD10CM:C75.1
DOID:1785,pituitary cancer,MESH:D010911
DOID:1785,pituitary cancer,NCI:C3330
DOID:1785,pituitary cancer,NCI:C4769
DOID:1785,pituitary cancer,SNOMEDCT_US_2023_03_01:127024001
DOID:1785,pituitary cancer,SNOMEDCT_US_2023_03_01:93964007
DOID:1785,pituitary cancer,UMLS_CUI:C0032019
DOID:1785,pituitary cancer,UMLS_CUI:C0496842
DOID:1786,adrenal rest tumor,ICDO:8671/0
DOID:1786,adrenal rest tumor,MESH:D000314
DOID:1786,adrenal rest tumor,NCI:C2860
DOID:1786,adrenal rest tumor,SNOMEDCT_US_2023_03_01:54292009
DOID:1786,adrenal rest tumor,UMLS_CUI:C0001630
DOID:1788,peritoneal mesothelioma,ICD10CM:C45.1
DOID:1788,peritoneal mesothelioma,NCI:C8704
DOID:1788,peritoneal mesothelioma,NCI:C9350
DOID:1788,peritoneal mesothelioma,SNOMEDCT_US_2023_03_01:187806007
DOID:1788,peritoneal mesothelioma,UMLS_CUI:C0346109
DOID:1788,peritoneal mesothelioma,UMLS_CUI:C0854886
DOID:1789,benign peritoneal mesothelioma,NCI:C7633
DOID:1789,benign peritoneal mesothelioma,UMLS_CUI:C1377610
DOID:1790,malignant mesothelioma,MESH:D000086002
DOID:1790,malignant mesothelioma,MIM:156240
DOID:1790,malignant mesothelioma,NCI:C27926
DOID:1790,malignant mesothelioma,NCI:C4456
DOID:1790,malignant mesothelioma,NCI:C7865
DOID:1790,malignant mesothelioma,NCI:C8420
DOID:1790,malignant mesothelioma,SNOMEDCT_US_2023_03_01:109378008
DOID:1790,malignant mesothelioma,UMLS_CUI:C0278752
DOID:1790,malignant mesothelioma,UMLS_CUI:C0345967
DOID:1790,malignant mesothelioma,UMLS_CUI:C0392400
DOID:1790,malignant mesothelioma,UMLS_CUI:C1332338
DOID:1791,peritoneal carcinoma,NCI:C40022
DOID:1791,peritoneal carcinoma,UMLS_CUI:C1514428
DOID:1792,pancreas lymphoma,NCI:C5714
DOID:1792,pancreas lymphoma,UMLS_CUI:C1335307
DOID:1793,pancreatic cancer,GARD:9364
DOID:1793,pancreatic cancer,ICD10CM:C25.0
DOID:1793,pancreatic cancer,ICD10CM:C25.1
DOID:1793,pancreatic cancer,ICD10CM:C25.2
DOID:1793,pancreatic cancer,ICD9CM:157.0
DOID:1793,pancreatic cancer,ICD9CM:157.1
DOID:1793,pancreatic cancer,ICD9CM:157.2
DOID:1793,pancreatic cancer,ICD9CM:157.8
DOID:1793,pancreatic cancer,KEGG:05212
DOID:1793,pancreatic cancer,MESH:D010190
DOID:1793,pancreatic cancer,NCI:C3305
DOID:1793,pancreatic cancer,ORDO:1333
DOID:1793,pancreatic cancer,ORDO:217074
DOID:1793,pancreatic cancer,SNOMEDCT_US_2023_03_01:126859007
DOID:1793,pancreatic cancer,SNOMEDCT_US_2023_03_01:187796007
DOID:1793,pancreatic cancer,SNOMEDCT_US_2023_03_01:93715005
DOID:1793,pancreatic cancer,SNOMEDCT_US_2023_03_01:93823001
DOID:1793,pancreatic cancer,SNOMEDCT_US_2023_03_01:94082003
DOID:1793,pancreatic cancer,UMLS_CUI:C0030297
DOID:1793,pancreatic cancer,UMLS_CUI:C0153458
DOID:1793,pancreatic cancer,UMLS_CUI:C0153459
DOID:1793,pancreatic cancer,UMLS_CUI:C0153460
DOID:1793,pancreatic cancer,UMLS_CUI:C0153463
DOID:1795,malignant exocrine pancreas neoplasm,NCI:C7430
DOID:1795,malignant exocrine pancreas neoplasm,SNOMEDCT_US_2023_03_01:255088001
DOID:1795,malignant exocrine pancreas neoplasm,UMLS_CUI:C0346648
DOID:1796,pancreas sarcoma,NCI:C5715
DOID:1796,pancreas sarcoma,UMLS_CUI:C1096346
DOID:1798,pancreatic endocrine carcinoma,GARD:13034
DOID:1798,pancreatic endocrine carcinoma,ICD10CM:C25.4
DOID:1798,pancreatic endocrine carcinoma,ICD9CM:157.4
DOID:1798,pancreatic endocrine carcinoma,MESH:D018273
DOID:1798,pancreatic endocrine carcinoma,NCI:C3770
DOID:1798,pancreatic endocrine carcinoma,SNOMEDCT_US_2023_03_01:254612002
DOID:1798,pancreatic endocrine carcinoma,UMLS_CUI:C1328479
DOID:1799,islet cell tumor,ICD10CM:C25.4
DOID:1799,islet cell tumor,ICD10CM:D13.7
DOID:1799,islet cell tumor,MESH:D007516
DOID:1799,islet cell tumor,SNOMEDCT_US_2023_03_01:254611009
DOID:1799,islet cell tumor,SNOMEDCT_US_2023_03_01:261713004
DOID:1799,islet cell tumor,UMLS_CUI:C0242363
DOID:1799,islet cell tumor,UMLS_CUI:C0496784
DOID:180,ossifying fibroma,ICDO:9262/0
DOID:180,ossifying fibroma,MESH:D018214
DOID:180,ossifying fibroma,NCI:C8422
DOID:180,ossifying fibroma,SNOMEDCT_US_2023_03_01:189896007
DOID:180,ossifying fibroma,UMLS_CUI:C0206640
DOID:1800,neuroendocrine carcinoma,SNOMEDCT_US_2023_03_01:55937004
DOID:1800,neuroendocrine carcinoma,ICDO:8246/3
DOID:1800,neuroendocrine carcinoma,MESH:D018278
DOID:1800,neuroendocrine carcinoma,NCI:C3773
DOID:1800,neuroendocrine carcinoma,UMLS_CUI:C0206695
DOID:184,bone cancer,MESH:D001859
DOID:184,bone cancer,NCI:C9343
DOID:184,bone cancer,SNOMEDCT_US_2023_03_01:126537000
DOID:184,bone cancer,UMLS_CUI:C0005967
DOID:1862,jaw cancer,MESH:D007573
DOID:1862,jaw cancer,SNOMEDCT_US_2023_03_01:126634001
DOID:1862,jaw cancer,UMLS_CUI:C0022364
DOID:1863,skull cancer,MESH:D012888
DOID:1863,skull cancer,NCI:C3375
DOID:1863,skull cancer,SNOMEDCT_US_2023_03_01:126538005
DOID:1863,skull cancer,UMLS_CUI:C0037305
DOID:1866,giant cell reparative granuloma,ICD10CM:M27.1
DOID:1866,giant cell reparative granuloma,ICD9CM:526.3
DOID:1866,giant cell reparative granuloma,MESH:D006101
DOID:1866,giant cell reparative granuloma,NCI:C173930
DOID:1866,giant cell reparative granuloma,SNOMEDCT_US_2023_03_01:15350006
DOID:1866,giant cell reparative granuloma,UMLS_CUI:C0162375
DOID:1896,sigmoid neoplasm,MESH:D012811
DOID:1896,sigmoid neoplasm,SNOMEDCT_US_2023_03_01:254581007
DOID:1896,sigmoid neoplasm,UMLS_CUI:C0037073
DOID:1901,vagina sarcoma,NCI:C7737
DOID:1901,vagina sarcoma,UMLS_CUI:C0238519
DOID:1906,malignant skin fibrous histiocytoma,NCI:C5576
DOID:1906,malignant skin fibrous histiocytoma,SNOMEDCT_US_2023_03_01:404014008
DOID:1906,malignant skin fibrous histiocytoma,UMLS_CUI:C1275254
DOID:1907,malignant fibrous histiocytoma,ICDO:8830/3
DOID:1907,malignant fibrous histiocytoma,MESH:D051677
DOID:1907,malignant fibrous histiocytoma,NCI:C4247
DOID:1907,malignant fibrous histiocytoma,SNOMEDCT_US_2023_03_01:34360000
DOID:1907,malignant fibrous histiocytoma,UMLS_CUI:C0334463
DOID:1909,melanoma,EFO:0000756
DOID:1909,melanoma,ICDO:8720/3
DOID:1909,melanoma,KEGG:05218
DOID:1909,melanoma,MESH:D008545
DOID:1909,melanoma,NCI:C3224
DOID:1909,melanoma,SNOMEDCT_US_2023_03_01:2092003
DOID:1909,melanoma,UMLS_CUI:C0025202
DOID:1910,vaginal yolk sac tumor,NCI:C6379
DOID:1910,vaginal yolk sac tumor,UMLS_CUI:C1336945
DOID:1911,endodermal sinus tumor,ICDO:9071/3
DOID:1911,endodermal sinus tumor,MESH:D018240
DOID:1911,endodermal sinus tumor,NCI:C3011
DOID:1911,endodermal sinus tumor,SNOMEDCT_US_2023_03_01:74409009
DOID:1911,endodermal sinus tumor,UMLS_CUI:C0014145
DOID:192,sex cord-gonadal stromal tumor,ICDO:8590/1
DOID:192,sex cord-gonadal stromal tumor,MESH:D018312
DOID:192,sex cord-gonadal stromal tumor,NCI:C3794
DOID:192,sex cord-gonadal stromal tumor,SNOMEDCT_US_2023_03_01:253028001
DOID:192,sex cord-gonadal stromal tumor,UMLS_CUI:C0206724
DOID:193,reproductive organ cancer,NCI:C3674
DOID:193,reproductive organ cancer,UMLS_CUI:C0178830
DOID:1963,fallopian tube carcinoma,MESH:D005185
DOID:1963,fallopian tube carcinoma,NCI:C3867
DOID:1963,fallopian tube carcinoma,SNOMEDCT_US_2023_03_01:276870001
DOID:1963,fallopian tube carcinoma,UMLS_CUI:C0238122
DOID:1964,fallopian tube cancer,MESH:D005185
DOID:1964,fallopian tube cancer,GARD:9162
DOID:1964,fallopian tube cancer,ICD10CM:C57.0
DOID:1964,fallopian tube cancer,ICD9CM:183.2
DOID:1964,fallopian tube cancer,NCI:C3032
DOID:1964,fallopian tube cancer,NCI:C7480
DOID:1964,fallopian tube cancer,SNOMEDCT_US_2023_03_01:126916003
DOID:1964,fallopian tube cancer,SNOMEDCT_US_2023_03_01:93794008
DOID:1964,fallopian tube cancer,UMLS_CUI:C0015558
DOID:1964,fallopian tube cancer,UMLS_CUI:C0153579
DOID:1965,fallopian tube leiomyosarcoma,NCI:C40128
DOID:1965,fallopian tube leiomyosarcoma,UMLS_CUI:C1517116
DOID:1967,leiomyosarcoma,GARD:6880
DOID:1967,leiomyosarcoma,ICDO:8890/3
DOID:1967,leiomyosarcoma,MESH:D007890
DOID:1967,leiomyosarcoma,NCI:C3158
DOID:1967,leiomyosarcoma,SNOMEDCT_US_2023_03_01:443719001
DOID:1967,leiomyosarcoma,UMLS_CUI:C0023269
DOID:1970,fallopian tube carcinosarcoma,NCI:C40124
DOID:1970,fallopian tube carcinosarcoma,UMLS_CUI:C1517117
DOID:1973,fallopian tube adenosarcoma,NCI:C40125
DOID:1973,fallopian tube adenosarcoma,UMLS_CUI:C1517121
DOID:1974,adenosarcoma,ICDO:8933/3
DOID:1974,adenosarcoma,MESH:D018195
DOID:1974,adenosarcoma,NCI:C9474
DOID:1974,adenosarcoma,SNOMEDCT_US_2023_03_01:189804002
DOID:1974,adenosarcoma,UMLS_CUI:C0001442
DOID:1975,thymus lipoma,NCI:C6452
DOID:1975,thymus lipoma,SNOMEDCT_US_2023_03_01:447137005
DOID:1975,thymus lipoma,UMLS_CUI:C1336744
DOID:1984,rectal benign neoplasm,MESH:D012004
DOID:1984,rectal benign neoplasm,NCI:C3350
DOID:1984,rectal benign neoplasm,SNOMEDCT_US_2023_03_01:126847008
DOID:1984,rectal benign neoplasm,UMLS_CUI:C0034885
DOID:1988,rectum lymphoma,NCI:C5553
DOID:1988,rectum lymphoma,UMLS_CUI:C1335685
DOID:1992,rectum malignant melanoma,NCI:C4640
DOID:1992,rectum malignant melanoma,SNOMEDCT_US_2023_03_01:276822007
DOID:1992,rectum malignant melanoma,UMLS_CUI:C0349539
DOID:1993,rectum cancer,MESH:D012004
DOID:1993,rectum cancer,ICD10CM:C20
DOID:1993,rectum cancer,ICD9CM:154.1
DOID:1993,rectum cancer,NCI:C7418
DOID:1993,rectum cancer,NCI:C9382
DOID:1993,rectum cancer,SNOMEDCT_US_2023_03_01:254582000
DOID:1993,rectum cancer,SNOMEDCT_US_2023_03_01:93984006
DOID:1993,rectum cancer,UMLS_CUI:C0007113
DOID:1993,rectum cancer,UMLS_CUI:C0949022
DOID:1995,rectum sarcoma,NCI:C5548
DOID:1995,rectum sarcoma,UMLS_CUI:C1335688
DOID:1996,rectum adenocarcinoma,SNOMEDCT_US_2023_03_01:254582000
DOID:1996,rectum adenocarcinoma,NCI:C9383
DOID:1996,rectum adenocarcinoma,UMLS_CUI:C0149978
DOID:200,benign giant cell tumor,MESH:D005870
DOID:200,benign giant cell tumor,NCI:C3055
DOID:200,benign giant cell tumor,SNOMEDCT_US_2023_03_01:443790001
DOID:200,benign giant cell tumor,UMLS_CUI:C0017525
DOID:2001,neuroma,ICDO:9570/0
DOID:2001,neuroma,MESH:D009463
DOID:2001,neuroma,NCI:C3275
DOID:2001,neuroma,SNOMEDCT_US_2023_03_01:443892003
DOID:2001,neuroma,UMLS_CUI:C0027858
DOID:201,connective tissue cancer,MESH:D009372
DOID:201,connective tissue cancer,SNOMEDCT_US_2023_03_01:126598008
DOID:201,connective tissue cancer,UMLS_CUI:C0027656
DOID:2021,placenta cancer,ICD10CM:C58
DOID:2021,placenta cancer,ICD9CM:181
DOID:2021,placenta cancer,NCI:C3555
DOID:2021,placenta cancer,SNOMEDCT_US_2023_03_01:188187004
DOID:2021,placenta cancer,UMLS_CUI:C0153572
DOID:2024,placental choriocarcinoma,NCI:C8893
DOID:2024,placental choriocarcinoma,SNOMEDCT_US_2023_03_01:448401007
DOID:2024,placental choriocarcinoma,UMLS_CUI:C0855173
DOID:2025,gestational choriocarcinoma,NCI:C4646
DOID:2025,gestational choriocarcinoma,SNOMEDCT_US_2023_03_01:1884006
DOID:2025,gestational choriocarcinoma,UMLS_CUI:C0349557
DOID:2060,vulvar nodular hidradenoma,NCI:C40312
DOID:2060,vulvar nodular hidradenoma,UMLS_CUI:C1520091
DOID:2064,vulvar syringoma,NCI:C40311
DOID:2064,vulvar syringoma,UMLS_CUI:C1520099
DOID:2065,syringoma,GARD:10547
DOID:2065,syringoma,ICDO:8407/0
DOID:2065,syringoma,MESH:D018252
DOID:2065,syringoma,MIM:186600
DOID:2065,syringoma,NCI:C3761
DOID:2065,syringoma,SNOMEDCT_US_2023_03_01:189051001
DOID:2065,syringoma,UMLS_CUI:C0206673
DOID:2066,vulvar angiokeratoma,NCI:C8596
DOID:2066,vulvar angiokeratoma,SNOMEDCT_US_2023_03_01:402841001
DOID:2066,vulvar angiokeratoma,UMLS_CUI:C1274281
DOID:2068,Bartholin's gland benign neoplasm,NCI:C6434
DOID:2068,Bartholin's gland benign neoplasm,UMLS_CUI:C0220616
DOID:2071,vulvar squamous papilloma,NCI:C6376
DOID:2071,vulvar squamous papilloma,UMLS_CUI:C1336982
DOID:2072,vulvar squamous tumor,NCI:C40283
DOID:2072,vulvar squamous tumor,UMLS_CUI:C1520097
DOID:2075,minor vestibular glands adenoma,NCI:C40301
DOID:2075,minor vestibular glands adenoma,UMLS_CUI:C1510791
DOID:2076,vulvar glandular tumor,NCI:C40292
DOID:2076,vulvar glandular tumor,UMLS_CUI:C1520082
DOID:2078,chondroid syringoma of the vulva,NCI:C40302
DOID:2078,chondroid syringoma of the vulva,UMLS_CUI:C1511091
DOID:2079,eccrine mixed tumor of skin,NCI:C4474
DOID:2079,eccrine mixed tumor of skin,SNOMEDCT_US_2023_03_01:254720009
DOID:2079,eccrine mixed tumor of skin,UMLS_CUI:C0346026
DOID:2080,vulvar trichoepithelioma,NCI:C40314
DOID:2080,vulvar trichoepithelioma,UMLS_CUI:C1520100
DOID:2093,vulvar melanoma,NCI:C40329
DOID:2093,vulvar melanoma,SNOMEDCT_US_2023_03_01:254896002
DOID:2093,vulvar melanoma,UMLS_CUI:C0241989
DOID:2095,sweat gland cancer,ICD10CM:C44
DOID:2095,sweat gland cancer,NCI:C4810
DOID:2095,sweat gland cancer,SNOMEDCT_US_2023_03_01:255095005
DOID:2095,sweat gland cancer,UMLS_CUI:C1321904
DOID:2096,vulvar sarcoma,NCI:C40317
DOID:2096,vulvar sarcoma,SNOMEDCT_US_2023_03_01:254897006
DOID:2096,vulvar sarcoma,UMLS_CUI:C0238525
DOID:2097,vulval Paget's disease,NCI:C4027
DOID:2097,vulval Paget's disease,SNOMEDCT_US_2023_03_01:254898001
DOID:2097,vulval Paget's disease,UMLS_CUI:C1275217
DOID:2098,vulva adenocarcinoma,NCI:C6380
DOID:2098,vulva adenocarcinoma,UMLS_CUI:C1336975
DOID:2101,vulva squamous cell carcinoma,NCI:C4052
DOID:2101,vulva squamous cell carcinoma,SNOMEDCT_US_2023_03_01:254895003
DOID:2101,vulva squamous cell carcinoma,UMLS_CUI:C0280856
DOID:2127,brain germinoma,NCI:C6284
DOID:2127,brain germinoma,UMLS_CUI:C1332606
DOID:2129,atypical teratoid rhabdoid tumor,ICDO:9508/3
DOID:2129,atypical teratoid rhabdoid tumor,NCI:C6906
DOID:2129,atypical teratoid rhabdoid tumor,ORDO:99966
DOID:2129,atypical teratoid rhabdoid tumor,SNOMEDCT_US_2023_03_01:128792003
DOID:2129,atypical teratoid rhabdoid tumor,UMLS_CUI:C1266184
DOID:2132,brain sarcoma,NCI:C5154
DOID:2132,brain sarcoma,UMLS_CUI:C1332607
DOID:2133,central nervous system sarcoma,NCI:C5153
DOID:2133,central nervous system sarcoma,UMLS_CUI:C1332892
DOID:2135,temporal lobe neoplasm,ICD10CM:C71.2
DOID:2135,temporal lobe neoplasm,ICD9CM:191.2
DOID:2135,temporal lobe neoplasm,NCI:C5567
DOID:2135,temporal lobe neoplasm,SNOMEDCT_US_2023_03_01:126955002
DOID:2135,temporal lobe neoplasm,SNOMEDCT_US_2023_03_01:94086000
DOID:2135,temporal lobe neoplasm,UMLS_CUI:C0153636
DOID:2135,temporal lobe neoplasm,UMLS_CUI:C1263887
DOID:2139,paraurethral gland neoplasm,SNOMEDCT_US_2023_03_01:126884005
DOID:2139,paraurethral gland neoplasm,UMLS_CUI:C0341766
DOID:2140,urethral urothelial papilloma,NCI:C5061
DOID:2140,urethral urothelial papilloma,UMLS_CUI:C1519826
DOID:2142,urethra leiomyoma,NCI:C6171
DOID:2142,urethra leiomyoma,UMLS_CUI:C1336888
DOID:2143,ovarian malignant mesothelioma,NCI:C40444
DOID:2143,ovarian malignant mesothelioma,UMLS_CUI:C1518721
DOID:2145,malignant ovarian cyst,NCI:C3843
DOID:2145,malignant ovarian cyst,UMLS_CUI:C0235770
DOID:2146,ovary sarcoma,NCI:C8267
DOID:2146,ovary sarcoma,SNOMEDCT_US_2023_03_01:423627007
DOID:2146,ovary sarcoma,UMLS_CUI:C0280746
DOID:2150,ovarian lymphoma,NCI:C40021
DOID:2150,ovarian lymphoma,UMLS_CUI:C1518720
DOID:2151,malignant ovarian surface epithelial-stromal neoplasm,NCI:C40026
DOID:2151,malignant ovarian surface epithelial-stromal neoplasm,UMLS_CUI:C1518236
DOID:2152,ovary epithelial cancer,NCI:C4381
DOID:2152,ovary epithelial cancer,SNOMEDCT_US_2023_03_01:237057005
DOID:2152,ovary epithelial cancer,UMLS_CUI:C0341823
DOID:2153,ovarian Wilms' cancer,NCI:C40443
DOID:2153,ovarian Wilms' cancer,UMLS_CUI:C1518746
DOID:2154,nephroblastoma,ICDO:8960/3
DOID:2154,nephroblastoma,MESH:D009396
DOID:2154,nephroblastoma,MIM:194070
DOID:2154,nephroblastoma,NCI:C27730
DOID:2154,nephroblastoma,NCI:C3267
DOID:2154,nephroblastoma,NCI:C6180
DOID:2154,nephroblastoma,SNOMEDCT_US_2023_03_01:25081006
DOID:2154,nephroblastoma,UMLS_CUI:C0027708
DOID:2154,nephroblastoma,UMLS_CUI:C1332219
DOID:2154,nephroblastoma,UMLS_CUI:C1333015
DOID:2155,malignant ovarian germ cell neoplasm,MESH:C562841
DOID:2155,malignant ovarian germ cell neoplasm,NCI:C4514
DOID:2155,malignant ovarian germ cell neoplasm,SNOMEDCT_US_2023_03_01:254869000
DOID:2155,malignant ovarian germ cell neoplasm,UMLS_CUI:C0346180
DOID:2156,ovarian germ cell cancer,GARD:9330
DOID:2156,ovarian germ cell cancer,MIM:603737
DOID:2156,ovarian germ cell cancer,NCI:C3873
DOID:2156,ovarian germ cell cancer,SNOMEDCT_US_2023_03_01:237059008
DOID:2156,ovarian germ cell cancer,UMLS_CUI:C0238324
DOID:2173,eyelid benign neoplasm,MESH:D005142
DOID:2173,eyelid benign neoplasm,NCI:C3031
DOID:2173,eyelid benign neoplasm,SNOMEDCT_US_2023_03_01:278697001
DOID:2173,eyelid benign neoplasm,UMLS_CUI:C0015424
DOID:2174,ocular cancer,ICD9CM:190.8
DOID:2174,ocular cancer,MESH:D005134
