SAMN17617606,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617636,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617650,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617651,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617667,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617676,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617677,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617706,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617661,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,t,160,f,,,
SAMN17617727,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617728,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617741,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617766,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617767,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617812,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617814,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617821,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617862,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617884,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17617896,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618048,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618053,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618054,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618055,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618056,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618059,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618067,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618078,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618081,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618082,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618083,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618084,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618087,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618096,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
SAMN17618106,lat_lon,41.73 N 72.79 W,0101000020E6100000C3F5285C8F3252C03D0AD7A370DD4440,f,160,f,,,
